subject,question,answer,answer_letter,choice_A,choice_B,choice_C,choice_D
nutrition,"What endogenous substrate source provides the most energy during moderate to high intensity exercise?
",1,B,Liver glycogen,Muscle glycogen,Intramuscular lipid,Adipose tissue lipid
nutrition,"The test for checking mean plasma glucose concentration over the previous 8-10 weeks is:
",0,A,Hemoglobin A1c,Oral glucose tolerance test (OGTT),Fructosamine test,Fasting plasma glucose concentration
philosophy,Anscombe claims that it is not profitable to do moral philosophy until we have an adequate philosophy of:,2,C,religion.,physics.,psychology.,art.
philosophy,Mill claims that the distinction between justice and other moral obligations corresponds perfectly to the distinction between:,0,A,perfect and imperfect obligations.,positive and negative duties.,strong and weak duties.,absolute and relative obligations.
philosophy,Epictetus claims that the desire for one’s loved ones to live forever is:,3,D,a natural instinct.,a sign of genuine love.,blasphemous.,silly.
philosophy,Feinberg claims that the best way to pursue happiness is to:,2,C,pursue pleasure.,pursue happiness.,forget about happiness.,none of the above.
philosophy,Leo Tolstoy says that art is _____.,0,A,expression,form,representation,abstract
philosophy,"Descartes says that, for all he knows, he may be _____.",0,A,dreaming,a god,infallible,perfect
philosophy,"According to Sartre, there is at least one being in whom existence precedes essence, and this being is _____.",1,B,God,man,primitive man,future man
philosophy,Epicurus conceives of death as:,2,C,the beginning of the afterlife.,one component of the continuous cycle of rebirth.,the deprivation of all sensation.,the greatest harm that one can suffer.
philosophy,Moral theories that say that the rightness of actions depends solely on their consequences are _____.,2,C,deontological,virtue oriented,consequentialist,egoistic
philosophy,The view that art is defined by its form is known as _____.,2,C,informalism,expressionism,formalism,structuralism
prehistory,Why do we know more about Neandertals than other extinct species of premodern humans?,1,B,Neandertals spread throughout the world and their remains are found on every continent.,Neandertals used caves in Europe where their remains were preserved.,"Neandertal populations were larger and more violent than any other premodern humans, whom they drove to extinction.",Neandertals left crude but intelligible written records.
prehistory,"The construction of large-scale features, such as mounds and shell middens, is often taken by archaeologists as evidence of:",1,B,the practice of slavery.,social and political complexity.,a Mesolithic tradition.,the shift from Paleolithic to Neolithic.
prehistory,The key factor in the survival and success of anatomically modern human beings was:,3,D,their ability to control fire and produce art.,their ability to interbreed with other hominids.,their ability to hunt large mammals.,their ability to adapt.
prehistory,Which of the following is used to remove the soil enclosing site materials?,3,D,brushes,trowels,dental picks,all of the above
prehistory,Mayan city-states were NOT:,1,B,ruled by autonomous dynasties.,similar in their political organization to Egyptian communities.,supported by large agricultural hinterlands.,much smaller in population than Mohanjo-daro.
prehistory,"According to one theory, the power of Ancestral Pueblo elites emerged when certain groups:",2,C,predicted astronomical events such as eclipses and meteor showers.,constructed monuments and elaborate multi-storied cliff dwellings.,stored food surpluses in good years for distribution in bad years.,incorporated other societies through conquest warfare.
prehistory,"The royal graves of the Shang Dynasty consisted of enormous cruciform-shaped tombs, where the deceased kings were buried with:",3,D,"jade, bronze, and ceramic artifacts.",chariots and horses.,the headless bodies of humans who had been sacrificed.,all of the above.
prehistory,Archaeological evidence indicates that cattle were first domesticated where and how long ago?,3,D,"in western Europe, about 3,500 years ago","in sub-Saharan Africa, about 8,500 years ago","in North America, about 9,500 years ago","in the Middle East, about 10,500 years ago"
prehistory,what is one of the important differences between the middle and upper paleolithic?,2,C,decreased use of imported raw materials and increased use of whatever was locally available,"smaller sites, indicating a change from large roving bands of hunters to the earliest family groups and households","a profusion of stone tool traditions, indicating a change from temporal and geographic homogeneity to greater diversity and variability","a gradual decline in the use of stone hand axes and tools, indicating a change to more flexible and workable materials such as wood and bone"
prehistory,How were the first metals worked in South America?,1,B,casting,hammering,smelting,all of the above
professional_accounting,Accrual accounting involves accruals and deferrals. Which of the following best describes accruals and deferrals?,0,A,Accruals are concerned with expected future cash receipts and payments while deferrals are concerned with past cash receipts and payments.,Accruals are concerned with past cash receipts and payments while deferrals are concerned with expected future cash receipts and payments.,Both accruals and deferrals are concerned with expected future cash receipts and payments.,Both accruals and deferrals are concerned with past cash receipts and payments.
professional_accounting,"Smythe Co. invested $200 in a call option for 100 shares of Gin Co. $.50 par common stock, when the market price was $10 per share. The option expired in three months and had an exercise price of $9 per share. What was the intrinsic value of the call option at the time of initial investment?",1,B,$50,$100,$200,$900
professional_accounting,"A company recently moved to a new building. The old building is being actively marketed for sale, and the company expects to complete the sale in four months. Each of the following statements is correct regarding the old building, except:",3,D,It will be reclassified as an asset held for sale.,It will be classified as a current asset.,It will no longer be depreciated.,It will be valued at historical cost.
professional_accounting,Prior to the issuance of its December 31 financial statements Stark Co. was named as a defendant in a lawsuit arising from an event that occurred in October. Stark's legal counsel believes that it is reasonably possible that there will be an unfavorable outcome and that damages will range from $100000 to $150000. Which amount(s) should Stark accrue and/or disclose in its December 31 financial statements? Accrue contingent liability Disclose contingent liability,2,C,$100000 $100000 - $150000,$100000 $150000,$0 $100000 - $150000,$0 $150000
professional_accounting,"Suppose that the market price of Company X is $45 per share and that of Company Y is $30. If X offers three-fourths a share of common stock for each share of Y, the ratio of exchange of market prices would be:",2,C,0.667,1,1.125,1.5
professional_accounting,Which of the following is an element of a CPA firm's quality control policies and procedures applicable to the firm's auditing practice?,0,A,Acceptance of a client relationship.,Professional skepticism of management.,Computer information processing.,Efficiency of organizational structures.
professional_accounting,"According to the SEC, members of an issuer’s audit committee may not",2,C,Establish procedures for employees to anonymously report fraud.,Be responsible for the compensation of any registered public accounting firm employed by the registrant to provide an audit report.,"Accept any consulting, advisory, or other compensatory fee from the registrant for services other than as a member of the board.",Engage independent counsel as deemed necessary to carry out their duties.
professional_accounting,Which of the following is a major difference between the just-in-time (JIT) and traditional approaches to manufacturing?,3,D,The JIT approach usually involves a large number of suppliers while traditional approaches usually involve only a small number of suppliers.,The JIT approach requires centralized purchasing while traditional approaches encourage purchasing decisions by production employees.,The JIT approach uses a push-through system while traditional approaches use a pull-through system.,The JIT approach operates with low inventory levels while traditional approaches may operate with high inventory levels.
professional_accounting,Dawn Corp. uses a standard cost system. During the year both the labor rate variance and the labor efficiency variance were unfavorable. Dawn wrote the variances off directly to cost of goods sold. If Dawn had allocated the variances to work in process finished goods and cost of goods sold instead what would have been the effects on current ratio and net income? Current Net ratio income,0,A,Increases Increases,Increases Decreases,Decreases Increases,Decreases Decreases
professional_accounting,Which of the following circumstances generally will cause a discharge of contractual duties by operation of law?,3,D,Novation.,Accord and satisfaction.,Anticipatory repudiation.,Impossibility of performance.
professional_law,"In the absence of a provision to the contrary in the articles of incorporation, the directors of a corporation elected for a specified term",1,B,"can be removed from office at a meeting of the shareholders, but only for cause and after an opportunity to be heard has been given to the directors.","can be removed from office at a meeting of the shareholders, with or without cause.","can be removed from office at a meeting of the shareholders, but only for cause.",can be removed from office prior to the expiration of their term only by a decree of the circuit court in an action by the shareholders.
professional_law,"A debtor owed a creditor $750 on an old debt. On July 1, the debt was barred by the statute of limitations. On August 1, the debtor ran into the creditor at a party and overheard him telling mutual friends that the debtor ""is a deadbeat who weiches on his debts. "" Feeling pangs of guilt, the debtor approached the creditor and orally agreed to pay him the $750 debt on September 1. The debtor refused to pay the creditor the $750 as promised on September 1St. If the creditor sues the debtor to recover the $750 debt, which would provide the strongest grounds that the debtor's oral promise was unenforceable?",1,B,It was not supported by new consideration.,It was violative of the statute of frauds.,The debt was already barred by the statute of limitations.,There was no mutuality of obligation.
professional_law,"A state built a casino and issued bonds to finance its construction. On five occasions, there were episodes of violence in various casinos in the state. The state police attributed the violence to greed and fear at the casinos. To prevent such violence, the state legislature passes a statute prohibiting all gambling at privately owned casinos in the state. Is this law likely to be held constitutional if most casinos in the state were owned by those from out-of-state?",1,B,"Yes, because the act was expressly authorized by the state legislature.","Yes, but only if the local interest in safety outweighs the burden of interstate commerce.","No, because out-of-state casinos are part of interstate commerce.","No, because the statute violates the due process rights of the owners of the casinos."
professional_law,"An officer stopped a car for having a burned out headlight and license plate light. When the driver could not produce a driver's license, the officer asked him if he minded if they searched the vehicle. The officer did not advise the driver that he had a right to refuse consent or that if he refused his decision would be honored, but there was nothing duplicitous or coercive in the officer's conduct. The driver smiled and said ""of course, no problem."" The officer found stolen bank checks under the rear seat. In a later suppression motion, the driver claimed that his consent was not voluntary. What will the court most likely decide on that issue?",0,A,The consent was voluntarily given and was not the result of coercion or duress.,The consent was involuntary because it was the product of implied duress.,The consent was involuntary because the officer did not advise the driver of his right to refuse.,The consent became voluntary as a matter of law when the driver failed to produce a driver's license.
professional_law,"A defendant was driving his car recklessly at a high rate of speed through a residential neighborhood. He was traveling at a speed of over 100 M. P. H. when he lost control of the car and jumped a curb, striking a woman who was walking along the sidewalk. As a result of the collision, the woman suffered severe internal injuries and fractured both legs. She was hospitalized for 11 months and became permanently disabled. If the defendant is charged with attempted murder, he should be found",2,C,"guilty, because a person is presumed to intend the natural and probable consequences of his acts.","guilty, because criminal liability is predicated upon the defendant's willful and wanton disregard for the safety of others.","not guilty, because the defendant did not intend to kill the woman.","not guilty, because he lost control of the vehicle."
professional_law,"A seller and a buyer signed a contract of sale for improved real property. The contract contained a financing contingency for a certain percentage of the purchase price. The buyer obtained the requisite financing from a bank. At the closing, the buyer executed a note to the seller for a portion of the purchase price, which note was not secured by a mortgage. The buyer then executed a second note, secured by a mortgage to executed a second note, secured by a mortgage to the bank, applying the bank loan proceeds to the purchase price of the property. The bank had actual knowledge of the prior note to the seller. The bank promptly recorded its mortgage. The buyer is now in default on both notes. There is no applicable statute. Which party has priority?",1,B,"The bank, because its loan satisfied the financing contingency in the contract of sale.","The bank, because its note is secured by a purchase money mortgage.","The seller, because the bank had actual knowledge of the seller's note.","The seller, because he retained a vendor's lien that was first in time."
professional_law,"A vehicle operator was driving on a highway at night. His girlfriend was in the passenger seat. They were returning from a college night class. She was smoking marijuana, blowing it out the open window, and not sharing it with the driver. The driver fell asleep, causing the car to veer off the highway and go into a ditch where it landed upside-down. Both the driver and passenger were seriously injured. She sued the operator for negligence. The operator filed a counterclaim asking for damages against the passenger by arguing that the passenger was herself negligent by ""smoking weed"" and causing him to fall asleep. Is the court likely to grant the passenger's motion to dismiss the counterclaim?",0,A,"Yes, because the passenger was not actively participating in a joint enterprise and did not do enough to contribute to the cause of the accident.","Yes, because a vehicle operator is always liable and a passenger cannot be made liable for the driver's actions under any circumstances.","No, because the driver has properly alleged a joint enterprise situation where the passenger is liable for her share of the negligence in causing the accident.","No, because the passenger was breaking the law, making her negligent per se."
professional_law,"After a lengthy interview with a company vice president, an employee was hired by the company to work in the company's accounting department. The parties agreed that the employment would be on an at-will basis. At the end of her first week of work, the employee was given a booklet entitled ""Employment Manual,"" with instructions to read the book in its entirety by the end of the following week. That evening, the employee began reading the manual. The first few pages described the history of the company and provided a personal biography of its president. On page 20, the manual stated that the company treats its employees ""as family"" and that employees will be discharged ""only with good cause. "" The employee finished reading the manual as requested. The employee interpreted the statement on page 20 as insuring continued employment unless good cause existed for termination. Over the next two months, the employee continually complained to her supervisor that the lighting in the accounting department was insufficient. Finally the supervisor, fed up with the complaints, fired the employee. The employee then sued the company, seeking to recover on grounds of promissory estoppel. Which of the following facts, if true and provable, would be most helpful for the employee's cause of action?",2,C,"At the time when the company hired the employee, the company subjectively intended that the employee be given job security.","The employee interpreted the clause in the manual stating that company employees would be treated ""as family"" to mean that she would have job security and could only be fired for good cause.","Just prior to receiving the manual, the employee seriously considered quitting, but continued to work for the company in reliance on the provisions contained on page 20 of the manual.",The employee's complaints regarding the insufficient lighting were factually true and justifIable.
professional_law,"A woman owned an extensive art collection that she displayed in a special room of her home. While the woman was away on a vacation, there was a burglary at her home, and her favorite painting was stolen. Although the painting was insured for $1,000,000 by an insurance company, it had a market value of over $1,500,000. When the woman returned from vacation, she met with a detective employed by the insurance company to investigate the theft. During their meeting, the woman told the detective that she would pay him an extra $50,000 if he recovered the paihting. For the next three weeks, the detective investigated the theft as part of his job responsibilities with the insurance company. Within the course of this investigation, the detective learned who was responsible for the burglary. As a consequence, the culprit was apprehended, and the painting was recovered and returned to the woman. The detective then requested the $50,000 that the woman had promised to pay him. After the woman refused to make the payment, the detective sued the woman for breach of contract. Who is most likely to prevail?",1,B,"The woman, because her promise was gratuitous.","The woman, because the insurance company owed her a pre-existing duty to find the painting.","The detective, because he did the act necessary to constitute an acceptance of the woman's offer.","The detective, because the market value of the painting exceeded its insured value, so there was sufficient consideration to support the woman's promise."
professional_law,"Daylight Corp. manufactured, assembled, and marketed a steel cutting press designed to cut aluminum sheets into can covers. In 2002, Goodboy Beverages purchased Daylight's deluxe cutting press model for $20,000. In 2002 and 2003, Daylight received a few complaints that other cutting press customers had experienced hazardous malfunctions. In response, Daylight created a safety device and offered it for $5,000 in a brochure sent to all their customers that mentioned that a few users had been injured in using the cutting press model. Goodboy received the brochure, but did not buy a $5,000 safety device. In 2004, a Goodboy worker was injured by the press. At trial, Daylight argued that if Goodboy had purchased the safety device the injury would not have occurred, and moved for a directed verdict. The court should",2,C,"Grant Daystar's motion, because Goodboy's refusal to purchase the safety device was an effective assumption of risk.","Deny the motion, because Goodboy's negligence in failing to purchase the safety device was less than Daylight's negligence in manufacturing the unsafe press initially.","Deny the motion, because a jury could find that Daylight could reasonably foresee that Goodboy would be unwilling to pay $5,000 for a safety device.","Deny the motion, because since the press was inherently dangerous, Daylight was strictly liable."
professional_medicine,"A 6-year-old boy is brought to the emergency department 2 hours after injuring his arm when he fell out of a tree. His mother says that he is extremely active and likes to climb. During the past year, he fractured his right tibia after falling off a trampoline and sustained a concussion after falling off his bicycle. She says that his teachers reprimand him frequently for running wildly in the classroom, talking excessively, and getting out of his seat; he often forgets to turn in his homework. His parents are currently divorcing. His father has a history of illicit drug use. The patient is at the 50th percentile for height and weight. His pulse is 80/min, and blood pressure is 100/80 mm Hg. Physical examination shows a dislocated left shoulder, healing abrasions over the elbows, and ecchymoses in various stages of healing over the knees. Mental status examination shows a neutral affect. He says that he likes to run and climb trees. Which of the following is the most likely explanation for these findings?",0,A,Attention-deficit/hyperactivity disorder,Conduct disorder,Learning disorder,Seizure disorder
professional_medicine,A 32-year-old male presents to the office with the complaint of pain in his right shoulder for the past two weeks. Physical examination reveals tenderness at the greater tubercle of the humerus and painful abduction of the right upper extremity. The cause of this patient's condition is most likely a somatic dysfunction of which of the following muscles?,3,D,anterior scalene,latissimus dorsi,pectoralis minor,supraspinatus
professional_medicine,"A 40-year-old man with paranoid schizophrenia is transferred to the emergency department from the residential facility where he lives 2 hours after having swallowed a nail. The patient says he does not have any symptoms. Medical history is otherwise unremarkable. His only current medication is haloperidol. The patient is not in acute distress. Vital signs are normal. Physical examination shows no abnormalities. Mental status examination discloses a flat affect, distractibility, and derailment of thoughts. X-ray of the abdomen is obtained and shows a 4-cm nail in the left upper quadrant. No free air is visible. After admitting the patient to the hospital, which of the following is the most appropriate management?",3,D,Administration of ipecac to induce vomiting and expectoration of the nail,Observation to allow passage of the nail via normal peristalsis,Open laparotomy and removal of the nail through a gastrotomy incision,Removal of the nail through endoscopic esophagogastroscopy
professional_medicine,A male stillborn is delivered at 32 weeks' gestation to a 30-year-old woman. The pregnancy was complicated by oligohydramnios. Examination of the stillborn shows the absence of a urethral opening. Which of the following additional findings is most likely in this stillborn?,2,C,Congenital diaphragmatic hernia,Intralobar sequestration,Pulmonary hypoplasia,Situs inversus
professional_medicine,"A 72-year-old man comes to the physician because of a 7-month history of leg weakness and dry eyes and mouth. He also has had a 10.4-kg (23-lb) weight loss over the past 4 months despite no change in appetite. He has smoked one and a half packs of cigarettes daily for 50 years. He drinks 4 oz of alcohol daily. He has peptic ulcer disease and emphysema. Medications include cimetidine, theophylline, and low-dose prednisone. Examination shows mild ptosis. He has a barrelshaped chest. Breath sounds are distant. There is moderate weakness of proximal muscles of the lower extremities. Reflexes are absent. He has difficulty rising from a chair. Sensory examination shows no abnormalities. An x-ray shows a hyperinflated chest and a 3 x 4-cm mass in the right hilum. His neurologic findings are most likely due to a lesion involving which of the following?",3,D,Muscle membrane,Parasympathetic nervous system,Peripheral nerve,Presynaptic neuromuscular junction
professional_medicine,"You are visiting an 86-year-old woman in her home at the request of the patient's daughter because of worsening shortness of breath at rest for the past 2 days. The patient is confined to her home because of severe chronic obstructive pulmonary disease with cor pulmonale. She was discharged 1 week ago from the hospital following 3 weeks of treatment for pneumonia that required intubation; her hospital stay was complicated by sepsis. She had a prolonged weaning program from intubation. Prior to discharge, the patient and her daughter met with you to review the patient's advance directive. During the discussion, the patient said, ""I'd rather die than be intubated again."" At that time, both the patient and her daughter signed an addendum to that effect on the patient's advance directive. Today, the patient is dyspneic and is unable to complete a sentence. Vital signs are temperature 37.8°C (100.0°F), pulse 88/min, respirations 35/min, and blood pressure 100/70 mm Hg. Pulse oximetry shows an oxygen saturation of 84% while the patient is breathing 4 L of oxygen. You ask the patient if she wishes to return to the hospital. She says, ""No, I want to die at home."" Her daughter takes you aside and says, ""My mother doesn't know what she's saying. I insist that she be admitted to the hospital."" After further discussion with the daughter regarding support available at home, which of the following is the most appropriate step?",1,B,Admit the patient to the hospital,Arrange for consultation with a home hospice team,Consult with the hospital ethics committee,Order a home continuous positive airway pressure machine and instruct the daughter in its use
professional_medicine,"A 70-year-old woman comes to the office because of worsening tremor of her hands. The tremor has been present for most of her life and initially was mild and would occur only when she was tired or stressed. During the past month the shaking has become more noticeable and frequent. She is now embarrassed to eat with other people because of how obvious the tremor has become. The patient has been taking fluoxetine for the past 3 weeks to help her to cope with the death of her husband 2 months ago. Medical history is also remarkable for essential hypertension controlled with lisinopril and hyperlipidemia controlled with atorvastatin. Her only other medication is occasional ibuprofen for joint pain. She used to drink one to two alcoholic beverages monthly but now drinks one glass of wine daily because, she says, it reduces her tremor. She is 168 cm (5 ft 6 in) tall and weighs 70 kg (155 lb); BMI is 25 kg/m2 . Vital signs are temperature 36.4°C (97.6°F), pulse 80/min, respirations 18/min, and blood pressure 130/85 mm Hg. Physical examination shows a moderate tremor of both hands that is not present at rest. Complete blood count, serum chemistry profile, and serum thyroid function tests are ordered and results are pending. Which of the following is the most likely cause of the patient's worsening tremor?",0,A,Adverse effect of fluoxetine therapy,Bereavement reaction,Early Parkinson disease,Increase in alcohol consumption
professional_medicine,An 18-year-old female presents to the office with a 3-day history of lower abdominal pain and a 2-day history of fever. She reports frequent unprotected sexual intercourse with different partners since she started college 4 months ago. Abdominal examination reveals suprapubic tenderness. Bimanual examination of the uterus reveals more intense tenderness. Swabs of cervical mucus are obtained. This patient should be given antimicrobial chemotherapy to provide treatment for,1,B,Candida albicans and Chlamydia trachomatis,Chlamydia trachomatis and Neisseria gonorrhoeae,Chlamydia trachomatis and Treponema pallidum,Gardnerella vaginalis and Mobiluncus species
professional_medicine,A healthy 4-year-old girl is brought for a well-child examination. A grade 2/6 systolic ejection murmur is heard along the upper left sternal border. S2 is widely split and does not vary with respiration. A soft mid-diastolic murmur is heard along the lower left sternal border. Examination shows no other abnormalities. Which of the following is the most likely diagnosis?,1,B,Aortic stenosis,Atrial septal defect,Coarctation of the aorta,Mitral valve prolapse
professional_medicine,A 42-year-old man comes to the physician for a follow-up examination 1 week after he passed a renal calculus. X-ray crystallographic analysis of the calculus showed calcium as the primary cation. Physical examination today shows no abnormalities. A 24-hour collection of urine shows increased calcium excretion. Which of the following is the most appropriate pharmacotherapy?,1,B,Carbonic anhydrase inhibitor,Na+ –Cl− symport inhibitor,Na+ –K + –2Cl− symport inhibitor,Osmotic diuretic
professional_psychology,Which is NOT a contributor to individual differences in the development of vocal language skills?,3,D,Variation in the support for language acquisition in the social environment,Hearing loss,The quality of nonparental early care and education experiences,The particular native language in a child’s environment
professional_psychology,The primary purpose of a(n) ____________ is to obtain detailed information about job requirements in order to facilitate decisions related to compensation.,3,D,needs assessment,organizational analysis,job analysis,job evaluation
professional_psychology,"The items for 2 machinist proficiency test have been based on 2 job analysis of machinists in 50 plants, each employing five or more machinists doing comparable work. Such 2 procedure would contribute directly to the test's",3,D,concurrent validity,predictive validity,empirical validity,content validity
professional_psychology,"You receive an e-mail from Dr. Brenda Browne, a licensed psychologist, who is currently seeing one of your former clients for a substance abuse disorder. Dr. Browne asks you to forward the client’s file to her and states that the client has signed a release authorizing you to do so. You should:",1,B,wait until you receive a request from the client before taking any action.,contact the client to discuss the release of information.,forward a photocopy of the file to the psychologist as requested.,forward a summary of the file to the psychologist that includes only information related to the client’s current condition.
professional_psychology,Which of the following best describes ethical guidelines regarding barter as a substitute for the collection of fees for professional psychological services?,0,A,Barter may be acceptable when certain conditions are met.,The barter of goods (but not services) is prohibited by ethical guidelines.,The barter of services (but not goods) is prohibited by ethical guidelines.,Barter of any kind is prohibited by ethical guidelines.
professional_psychology,Emic approaches to multicultural counseling training are often advocated on the basis of,2,C,difficulty in gaining knowledge regarding a large number of cultural groups,the presence of many members of a particular cultural group in the training program's catchment area,the need to focus on personal and cultural meaning for each individual client,the need to view culturally different groups in similar ways
professional_psychology,Three types of prevention have been identified in community mental health. Secondary prevention attempts to,2,C,deal with problems before they occur,prevent relapses of problems,reduce the severity of problems,prevent community disintegration
professional_psychology,A group's performance on a(n) __________ task is limited by the performance of the least skilled or knowledgeable member of the group.,3,D,additive,compensatory,disjunctive,conjunctive
professional_psychology,"___________ is a communication disorder that is characterized by difficulties in regulating the rate, rhythm, pitch, and loudness of speech.",2,C,Dysarthria,Paraphasia,Dysprosody,Adynamia
professional_psychology,A person with Wernicke's aphasia has impaired language comprehension and:,2,C,nonfluent and unintelligible speech.,nonfluent but intelligible speech.,fluent but unintelligible speech.,fluent and intelligible speech.
public_relations,Which phase of public relations audience research is associated with summative evaluation?,1,B,Implementation,Impact,Attitude change,Preparation
public_relations,Which of the following information about publications does the Audit Bureau of Circulation NOT provide?,3,D,Circulation,Distribution,Traffic,Readership
public_relations,Which type of measurement is the most effective choice for evaluating a campaign's impact on audience attitudes?,3,D,preparing a content analysis of media coverage,studying the content of blog postings about your issue,analyzing pre and post sales reports for changes in sales,conducting a pre and post analysis of constituents' opinions
public_relations,Which of these publics does NOT feature in Grunig and Hunt's (1984) situational theory of publics?,1,B,Latent,Dormant,Aware,Active
public_relations,Which law restricts corporate communications for publicly traded companies before and during the period that new securities are being registered?,0,A,Securities Act of 1933,Sarbanes-Oxley Act of 2002,Investment Advisers Act of 1940,Investment Company Act of 1934
public_relations,Which statement describes an idea from utilitarianism?,2,C,What is right and what is wrong are predetermined.,"People should be treated as an end, not a means to an end.",The greatest good for the greatest number.,Those better off should give to people who are not as well off.
public_relations,During which step of the Chase Jones model of issues management should the organization's ability to lead the issue be assessed?,2,C,Identification,Analysis,Strategy,Evaluation
public_relations,"A(n) ________ campaign is a paid form of impersonal communication, concerned with selling specific products, services, brands, images, and lifestyles to the public.",2,C,public persuasive,public relations,advertising,consumerism
public_relations,Which author emphasised strategy as achieving competitive advantage for an organization?,3,D,Steyn (2003),Gregory (2006),Cutlip et al (2006),Henry (2006)
public_relations,"In public relations, ________ deals with an organization's ability to satisfy and create a positive experience for its consumers.",1,B,community relations,consumer relations,employee relations,public issues
security_studies,Which of the following statements best describes the process of 'medicalization'?,3,D,The term 'medicalization' refers to the process whereby a medical or health issue becomes securitized.,'Medicalization' is the outcome of security dialogue that discusses threats or risks to national security in terms of medical language.,"An issue is said to be 'medicalized' when it is dismissed as a security threat, instead deemed to be a medical issue concerning health as mutually exclusive from security.",The perceived 'medicalization' of societies occurs when social issues are increasingly considered and responded to as medical problems.
security_studies,To what extent and to what effect has the environment been securitized?,2,C,The securitization of environmental security concerns has raised the profile of environmental security issues among both foreign and domestic security policymakers and agencies. It is now uniformly recognized that environmental change can be considered as an issue of high security politics.,Environmental security has led to a 'trading off' of military security for environmental security with the allocation of resources committed to solving environmental problems. A particular emphasis has been placed on environmental change as the cause of violent conflict and addressing environmental threats from other factors than domestic causes.,The environment has been 'securitized' in the sense that environmental security has been used to make them matters of 'high politics'. This has to some degree raised the profile of critical issues among policymakers and agencies so that the environment can be considered an issue of security. But whilst the issue has been broadened there has been little change in policy and action in terms of the referent object of environmental security.,"The national security perspective on environmental issues has undermined the utility of the concept of environmental security. The militarization of environmental problems has decreased the ability of policymakers to 'capture' the critical nature of environmental problems and the environmental dimensions to social vulnerability. The reconciliation of environmental security with national security, and global levels of international change cannot be made without trading in the security interests of the state."
security_studies,What differences emerged with regard to theorizing on both sides of the Atlantic?,2,C,"From a US perspective, it is common to regard the main voice of security to be external. The question of what should or what should not count as security issues and how to conceptualize security.",The European school is based on a hegemonic form of knowledge. Knowledge is conceived as the understanding of causal mechanisms in relation to the material on which they act.,The different forms of knowledge relate to a conflicting conception of the relationship to policy: the problem-solving tradition in US political science vs. the critical studies in Europe.,Theorizing has parallel theoretical forms of knowledge based on empirically substantiated cause-and-effect relationships.
security_studies,"Which of the following characteristics describe 'Category B' agents, as defined by the US Centers for Disease Control?",2,C,"Category B agents are those that present little to no risk or morbidity within infected populations, but can have detrimental effects on the ability of a group to perform physical tasks.","Unlike Category A agents, B agents refer to emerging security threats which have the potential to be utilised as biological weapons after further development.","Category B agents include food and water security threats, with moderate morbidity rates.",Category B agents are characterised by high mortality rates and include agents which are difficult to treat medically.
security_studies,Which of the following are Schelling's necessary conditions for compellence success?,1,B,The coercer must not unduly threaten the adversary; threat must be credible; adversary must recognise the legitimacy of coercer's demands; coercer must assure adversary that compliance will not lead to future demands; conflict must not be perceived as a zero-sum game.,Conveyed threat must be sufficient so as to make non-compliance unbearable; threat must be credible; adversary must be given sufficient time to comply with demand; coercer must assure adversary that compliance will not lead to future demands; conflict must not be perceived as a zero-sum game.,Conveyed threat must be sufficient so as to make non-compliance unbearable; threat must be credible; adversary must be given sufficient time to comply with demand; coercer must not use fear to coerce the adversary.,Conveyed threat must be sufficient so as to make non-compliance unbearable; threat must not include military intervention; adversary must be given sufficient time to comply with demand; coercer must assure adversary that compliance will not lead to future demands; conflict must not be perceived as a zero-sum game.
security_studies,Which of the following events can be regarded as contributing to the emergence of environmental security during the 1960s and 1970s?,3,D,"From the 1970s a number of scholars attempted to critique orthodox security discourse and practices, highlighting their inability to manage environmental risks to national and international security.",There became a growing recognition that environmental changes do not merely pose risks to ecosystems - they also pose risks to human well-being.,A shared environmental consciousness emerged in developing countries.,All of these options.
security_studies,What is the 'security dilemma' that faces weak states?,0,A,The inability of the state to provide stability creates a situation wherein each component of society competes to preserve its well-being thereby engendering insecurity. The condition is self-perpetuating - a semi-permanent situation of emergent anarchy because measures to secure the regime will provoke greater resistance.,"The weak state insecurity dilemma is primarily an external condition creating a situation for the weak state similar to structural anarchy, wherein a weak state creates insecurity in the region when taking measures to improve its own regional standing.","The weak state insecurity dilemma emerges out of competition between each component of society to preserve and protect the longevity of their well-being and interests. However, the ruling elite remain separate from the social sphere of contestation producing a policy dilemma; use of the monopoly of instruments of violence to restore order will reduce the regime's infrastructural core.","Weak state insecurity dilemmas are born out of a lack of political and institutional centring with a monopoly of force. However, the engagement of armed forces to strengthen institutions may stop this process. Inability to foster 'stateness' is reversed by the use of violence. Social disquiet is a semi-permanent situation of emergent but not developed anarchy."
security_studies,What would be the policy implications of a hierarchical vision of TNC?,3,D,Hierarchical forms of transnational criminal activity are primarily territorially affiliated to a particular state / ethnic-cultural group and have limited transnational potential.,"The hierarchical analysts believe that generally there has been a tendency of officials to have over-inflated the estimation of the levels of violence and wealth generated by their activities. If the wealth is not as great as is widely believed, their threat to the licit economy is vastly reduced.",Hierarchical forms of organization are highly adaptable and small fluid groups enable a pronounced degree of resilience (attributable to the logic of supply rising to meet demand) against law enforcement efforts confined to rigid ranking of cooperation.,Hierarchical groups pose a serious degree of harm by their profit-driven crimes under centralized leadership. Targeting the proceeds or leadership would therefore produce a reduction in their threat on the legitimate economy.
